,class,layer,A,B,correlation,pvalue
2789,umbrella,dense_1,ablation_impact,mean_cca_corr,-0.3911465744468755,0.02685188629482242
2790,umbrella,dense_2,decoding_accuracy_delta,cka,0.3781208188280415,0.0328580901658524
2791,umbrella,dense_2,decoding_accuracy_delta,procrustes,0.2364172886652997,0.19266757009247967
2792,umbrella,dense_2,decoding_accuracy_delta,pwcca,0.2239356305680634,0.21791474476055286
2793,umbrella,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.2239356305680634,0.21791474476055286
2794,umbrella,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.2239356305680634,0.21791474476055286
2795,umbrella,dense_2,ablation_impact,cka,0.3582488604159193,0.044081421821912825
2796,umbrella,dense_2,ablation_impact,procrustes,0.29256990267300076,0.10417129742719564
2797,umbrella,dense_2,ablation_impact,pwcca,0.3164531600340621,0.07763544770284969
2798,umbrella,dense_2,ablation_impact,mean_sq_cca_corr,-0.3164531600340621,0.07763544770284969
2799,umbrella,dense_2,ablation_impact,mean_cca_corr,-0.3164531600340621,0.07763544770284969
2800,tiger_beetle,conv_1,decoding_accuracy_delta,cka,0.538235294117647,0.031493228205838324
2801,tiger_beetle,conv_1,decoding_accuracy_delta,procrustes,0.4911764705882353,0.053350435677943356
2802,tiger_beetle,conv_1,decoding_accuracy_delta,pwcca,0.34411764705882353,0.19185563142554293
2803,tiger_beetle,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.34411764705882353,0.19185563142554293
2804,tiger_beetle,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.34411764705882353,0.19185563142554293
2805,tiger_beetle,conv_1,ablation_impact,cka,0.17954383080010436,0.5058213200792159
2806,tiger_beetle,conv_1,ablation_impact,procrustes,0.07799854944594697,0.774018064785827
2807,tiger_beetle,conv_1,ablation_impact,pwcca,0.027961744140999858,0.918126984873784
2808,tiger_beetle,conv_1,ablation_impact,mean_sq_cca_corr,-0.027961744140999858,0.918126984873784
2809,tiger_beetle,conv_1,ablation_impact,mean_cca_corr,-0.027961744140999858,0.918126984873784
2810,tiger_beetle,conv_2,decoding_accuracy_delta,cka,0.5705882352941177,0.02099069636821777
2811,tiger_beetle,conv_2,decoding_accuracy_delta,procrustes,0.5205882352941177,0.03869090714064999
2812,tiger_beetle,conv_2,decoding_accuracy_delta,pwcca,0.29411764705882354,0.268846554622893
2813,tiger_beetle,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.29411764705882354,0.268846554622893
2814,tiger_beetle,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.29411764705882354,0.268846554622893
2815,tiger_beetle,conv_2,ablation_impact,cka,0.5272465217267093,0.03584305601680217
2816,tiger_beetle,conv_2,ablation_impact,procrustes,0.5360830556103972,0.03231179306672051
2817,tiger_beetle,conv_2,ablation_impact,pwcca,0.4874821192501139,0.055447404649915814
2818,tiger_beetle,conv_2,ablation_impact,mean_sq_cca_corr,-0.4874821192501139,0.055447404649915814
2819,tiger_beetle,conv_2,ablation_impact,mean_cca_corr,-0.4874821192501139,0.055447404649915814
2820,tiger_beetle,conv_3,decoding_accuracy_delta,cka,0.4941176470588235,0.051723442249235474
2821,tiger_beetle,conv_3,decoding_accuracy_delta,procrustes,0.4647058823529412,0.06974367557375584
2822,tiger_beetle,conv_3,decoding_accuracy_delta,pwcca,0.17058823529411765,0.527609768861268
2823,tiger_beetle,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.2441176470588235,0.3622134961419501
2824,tiger_beetle,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.2441176470588235,0.3622134961419501
2825,tiger_beetle,conv_3,ablation_impact,cka,0.11920533028531519,0.6601425799266655
2826,tiger_beetle,conv_3,ablation_impact,procrustes,0.2045622334525779,0.4472751519912378
2827,tiger_beetle,conv_3,ablation_impact,pwcca,0.05739515902626287,0.8327854556156655
2828,tiger_beetle,conv_3,ablation_impact,mean_sq_cca_corr,-0.06475351274757862,0.8116852445615588
2829,tiger_beetle,conv_3,ablation_impact,mean_cca_corr,-0.06475351274757862,0.8116852445615588
2830,tiger_beetle,conv_4,decoding_accuracy_delta,cka,0.611764705882353,0.011788405053115212
2831,tiger_beetle,conv_4,decoding_accuracy_delta,procrustes,0.6794117647058824,0.003793432669159743
2832,tiger_beetle,conv_4,decoding_accuracy_delta,pwcca,0.4970588235294117,0.05013355780377417
2833,tiger_beetle,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.4558823529411765,0.07594549116741177
2834,tiger_beetle,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.4558823529411765,0.07594549116741177
2835,tiger_beetle,conv_4,ablation_impact,cka,-0.16593047826486879,0.5391069645039488
2836,tiger_beetle,conv_4,ablation_impact,procrustes,-0.08444676125979927,0.7558445606398982
2837,tiger_beetle,conv_4,ablation_impact,pwcca,-0.18519026592061247,0.49230404221317225
2838,tiger_beetle,conv_4,ablation_impact,mean_sq_cca_corr,0.12444785869865156,0.6460877014008836
2839,tiger_beetle,conv_4,ablation_impact,mean_cca_corr,0.12444785869865156,0.6460877014008836
2840,tiger_beetle,conv_5,decoding_accuracy_delta,cka,0.5,0.04858028888702393
2841,tiger_beetle,conv_5,decoding_accuracy_delta,procrustes,0.488235294117647,0.05501502977813759
2842,tiger_beetle,conv_5,decoding_accuracy_delta,pwcca,0.45294117647058824,0.07809874141672511
2843,tiger_beetle,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.45294117647058824,0.07809874141672511
2844,tiger_beetle,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.45294117647058824,0.07809874141672511
2845,tiger_beetle,conv_5,ablation_impact,cka,0.237754317207164,0.37524825269731343
2846,tiger_beetle,conv_5,ablation_impact,procrustes,0.25261396203261177,0.3452087317166076
2847,tiger_beetle,conv_5,ablation_impact,pwcca,0.29422096754386545,0.2686705226226956
2848,tiger_beetle,conv_5,ablation_impact,mean_sq_cca_corr,-0.29422096754386545,0.2686705226226956
2849,tiger_beetle,conv_5,ablation_impact,mean_cca_corr,-0.29422096754386545,0.2686705226226956
2850,tiger_beetle,dense_1,decoding_accuracy_delta,cka,0.7147058823529412,0.0018627410999474353
2851,tiger_beetle,dense_1,decoding_accuracy_delta,procrustes,0.6911764705882353,0.0030247187950434044
2852,tiger_beetle,dense_1,decoding_accuracy_delta,pwcca,0.6294117647058822,0.008988089264446917
2853,tiger_beetle,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.6205882352941177,0.010313515549677674
2854,tiger_beetle,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.6147058823529412,0.011279474063305006
2855,tiger_beetle,dense_1,ablation_impact,cka,0.14606380993820028,0.5893549380078617
2856,tiger_beetle,dense_1,ablation_impact,procrustes,0.1296688924961574,0.6322010820858506
2857,tiger_beetle,dense_1,ablation_impact,pwcca,0.11029308097374307,0.6842798715250513
2858,tiger_beetle,dense_1,ablation_impact,mean_sq_cca_corr,-0.1207262102550431,0.6560539691804206
2859,tiger_beetle,dense_1,ablation_impact,mean_cca_corr,-0.10135039873262877,0.7087909818427356
2860,tiger_beetle,dense_2,decoding_accuracy_delta,cka,0.6205882352941177,0.010313515549677674
2861,tiger_beetle,dense_2,decoding_accuracy_delta,procrustes,0.6382352941176471,0.007801138631008009
2862,tiger_beetle,dense_2,decoding_accuracy_delta,pwcca,0.6147058823529412,0.011279474063305006
2863,tiger_beetle,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.5764705882352941,0.01941514038653157
2864,tiger_beetle,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.5764705882352941,0.01941514038653157
2865,tiger_beetle,dense_2,ablation_impact,cka,0.05782854663510635,0.8315395975351467
2866,tiger_beetle,dense_2,ablation_impact,procrustes,0.11870070098784989,0.6615011852410002
2867,tiger_beetle,dense_2,ablation_impact,pwcca,0.08369921223502236,0.7579454891954138
2868,tiger_beetle,dense_2,ablation_impact,mean_sq_cca_corr,-0.04565411576455765,0.8666703308716237
2869,tiger_beetle,dense_2,ablation_impact,mean_cca_corr,-0.04565411576455765,0.8666703308716237
2870,cash_machine,conv_1,decoding_accuracy_delta,cka,0.13529411764705881,0.6173674089706418
2871,cash_machine,conv_1,decoding_accuracy_delta,procrustes,0.12656368400663096,0.6404466196034337
2872,cash_machine,conv_1,decoding_accuracy_delta,pwcca,0.08823529411764705,0.7452220943671326
2873,cash_machine,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.08823529411764705,0.7452220943671326
2874,cash_machine,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.08823529411764705,0.7452220943671326
2875,cash_machine,conv_1,ablation_impact,cka,0.28718735121985567,0.28081441427242027
2876,cash_machine,conv_1,ablation_impact,procrustes,0.348563101275992,0.1857992604222467
2877,cash_machine,conv_1,ablation_impact,pwcca,0.3092786859290753,0.24376784065329982
2878,cash_machine,conv_1,ablation_impact,mean_sq_cca_corr,-0.3092786859290753,0.24376784065329982
2879,cash_machine,conv_1,ablation_impact,mean_cca_corr,-0.3092786859290753,0.24376784065329982
2880,cash_machine,conv_2,decoding_accuracy_delta,cka,0.5,0.04858028888702393
2881,cash_machine,conv_2,decoding_accuracy_delta,procrustes,0.6147058823529412,0.011279474063305006
2882,cash_machine,conv_2,decoding_accuracy_delta,pwcca,0.4676470588235294,0.06776085019015395
2883,cash_machine,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.4441176470588235,0.08482274417741585
2884,cash_machine,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.4441176470588235,0.08482274417741585
2885,cash_machine,conv_2,ablation_impact,cka,-0.22958063610505147,0.39236254008914173
2886,cash_machine,conv_2,ablation_impact,procrustes,-0.17365714782305175,0.5200957420901324
2887,cash_machine,conv_2,ablation_impact,pwcca,-0.11920533028531519,0.6601425799266655
2888,cash_machine,conv_2,ablation_impact,mean_sq_cca_corr,0.1280353547508941,0.6365337727096072
2889,cash_machine,conv_2,ablation_impact,mean_cca_corr,0.1280353547508941,0.6365337727096072
2890,cash_machine,conv_3,decoding_accuracy_delta,cka,0.4647058823529412,0.06974367557375584
2891,cash_machine,conv_3,decoding_accuracy_delta,procrustes,0.45294117647058824,0.07809874141672511
2892,cash_machine,conv_3,decoding_accuracy_delta,pwcca,0.4558823529411765,0.07594549116741177
2893,cash_machine,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.4794117647058824,0.06023930250431595
2894,cash_machine,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.4794117647058824,0.06023930250431595
2895,cash_machine,conv_3,ablation_impact,cka,0.5522833677304916,0.026531189418747214
2896,cash_machine,conv_3,ablation_impact,procrustes,0.5463923451413664,0.02853319451626067
2897,cash_machine,conv_3,ablation_impact,pwcca,0.6362304396255264,0.008059232171058672
2898,cash_machine,conv_3,ablation_impact,mean_sq_cca_corr,-0.6759948421021217,0.004043900373842316
2899,cash_machine,conv_3,ablation_impact,mean_cca_corr,-0.6759948421021217,0.004043900373842316
2900,cash_machine,conv_4,decoding_accuracy_delta,cka,0.3735294117647059,0.15412246989684827
2901,cash_machine,conv_4,decoding_accuracy_delta,procrustes,0.4058823529411764,0.11879168453237476
2902,cash_machine,conv_4,decoding_accuracy_delta,pwcca,0.3235294117647059,0.2215741250012429
2903,cash_machine,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.29705882352941176,0.2638630146135225
2904,cash_machine,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.29705882352941176,0.2638630146135225
2905,cash_machine,conv_4,ablation_impact,cka,0.306904198872672,0.24759561288215726
2906,cash_machine,conv_4,ablation_impact,procrustes,0.3217304886732842,0.22430218650564748
2907,cash_machine,conv_4,ablation_impact,pwcca,0.21942908904906017,0.41419054830649693
2908,cash_machine,conv_4,ablation_impact,mean_sq_cca_corr,-0.12157557636501984,0.6537745695880808
2909,cash_machine,conv_4,ablation_impact,mean_cca_corr,-0.12157557636501984,0.6537745695880808
2910,cash_machine,conv_5,decoding_accuracy_delta,cka,0.5823529411764706,0.017932734131035355
2911,cash_machine,conv_5,decoding_accuracy_delta,procrustes,0.5294117647058824,0.0349520067895181
2912,cash_machine,conv_5,decoding_accuracy_delta,pwcca,0.488235294117647,0.05501502977813759
2913,cash_machine,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.4764705882352941,0.062059174189226164
2914,cash_machine,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.4764705882352941,0.062059174189226164
2915,cash_machine,conv_5,ablation_impact,cka,0.06399263002391561,0.8138617137608027
2916,cash_machine,conv_5,ablation_impact,procrustes,0.07441003491152978,0.7841803503832705
2917,cash_machine,conv_5,ablation_impact,pwcca,0.07441003491152978,0.7841803503832705
2918,cash_machine,conv_5,ablation_impact,mean_sq_cca_corr,-0.08036283770445217,0.7673412987460884
2919,cash_machine,conv_5,ablation_impact,mean_cca_corr,-0.08036283770445217,0.7673412987460884
2920,cash_machine,dense_1,decoding_accuracy_delta,cka,0.4794117647058824,0.06023930250431595
2921,cash_machine,dense_1,decoding_accuracy_delta,procrustes,0.4264705882352941,0.09949911193753966
2922,cash_machine,dense_1,decoding_accuracy_delta,pwcca,0.40294117647058825,0.121745762952543
2923,cash_machine,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.40294117647058825,0.121745762952543
2924,cash_machine,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.40294117647058825,0.121745762952543
2925,cash_machine,dense_1,ablation_impact,cka,0.019644725390279227,0.9424339804543046
2926,cash_machine,dense_1,ablation_impact,procrustes,0.058934176170837675,0.8283629566037634
2927,cash_machine,dense_1,ablation_impact,pwcca,0.028711521724254247,0.915938747019146
2928,cash_machine,dense_1,ablation_impact,mean_sq_cca_corr,-0.028711521724254247,0.915938747019146
2929,cash_machine,dense_1,ablation_impact,mean_cca_corr,-0.028711521724254247,0.915938747019146
2930,cash_machine,dense_2,decoding_accuracy_delta,cka,0.5411764705882353,0.03040021888817021
2931,cash_machine,dense_2,decoding_accuracy_delta,procrustes,0.5352941176470588,0.03261586329402191
2932,cash_machine,dense_2,decoding_accuracy_delta,pwcca,0.5470588235294118,0.028301087242108842
2933,cash_machine,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.5470588235294118,0.028301087242108842
2934,cash_machine,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.5470588235294118,0.028301087242108842
2935,cash_machine,dense_2,ablation_impact,cka,0.08500610344658256,0.7542736200927258
2936,cash_machine,dense_2,ablation_impact,procrustes,0.13523698275592683,0.6175173906116584
2937,cash_machine,dense_2,ablation_impact,pwcca,0.19319568965132403,0.47343935324390163
2938,cash_machine,dense_2,ablation_impact,mean_sq_cca_corr,-0.19319568965132403,0.47343935324390163
2939,cash_machine,dense_2,ablation_impact,mean_cca_corr,-0.19319568965132403,0.47343935324390163
2940,eel,conv_1,decoding_accuracy_delta,cka,0.4323529411764706,0.09442103753478695
2941,eel,conv_1,decoding_accuracy_delta,procrustes,0.2088235294117647,0.43765851094980035
2942,eel,conv_1,decoding_accuracy_delta,pwcca,0.12352941176470587,0.6485420669723405
2943,eel,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.11176470588235293,0.6802736949858406
2944,eel,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.11176470588235293,0.6802736949858406
2945,eel,conv_1,ablation_impact,cka,0.3147058823529411,0.23515831926634445
2946,eel,conv_1,ablation_impact,procrustes,0.35000000000000003,0.18386882202619317
2947,eel,conv_1,ablation_impact,pwcca,0.35000000000000003,0.18386882202619317
2948,eel,conv_1,ablation_impact,mean_sq_cca_corr,-0.34705882352941175,0.18783442010629964
2949,eel,conv_1,ablation_impact,mean_cca_corr,-0.34705882352941175,0.18783442010629964
2950,eel,conv_2,decoding_accuracy_delta,cka,0.3294117647058824,0.2128014262162131
2951,eel,conv_2,decoding_accuracy_delta,procrustes,0.4176470588235294,0.1074740793993006
2952,eel,conv_2,decoding_accuracy_delta,pwcca,0.21176470588235297,0.431083247239221
2953,eel,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.21176470588235297,0.431083247239221
2954,eel,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.21176470588235297,0.431083247239221
2955,eel,conv_2,ablation_impact,cka,-0.1898455260099464,0.48129067733031194
2956,eel,conv_2,ablation_impact,procrustes,-0.21780727015094628,0.4177357681071876
2957,eel,conv_2,ablation_impact,pwcca,-0.2060339041968411,0.44394197686911996
2958,eel,conv_2,ablation_impact,mean_sq_cca_corr,0.2060339041968411,0.44394197686911996
2959,eel,conv_2,ablation_impact,mean_cca_corr,0.2060339041968411,0.44394197686911996
2960,eel,conv_3,decoding_accuracy_delta,cka,0.5352941176470588,0.03261586329402191
2961,eel,conv_3,decoding_accuracy_delta,procrustes,0.4617647058823529,0.07176841584053797
2962,eel,conv_3,decoding_accuracy_delta,pwcca,0.2088235294117647,0.43765851094980035
2963,eel,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.21470588235294116,0.4245592336201027
2964,eel,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.21470588235294116,0.4245592336201027
2965,eel,conv_3,ablation_impact,cka,-0.11470588235294117,0.672291046599723
2966,eel,conv_3,ablation_impact,procrustes,-0.17941176470588235,0.5061395399904385
2967,eel,conv_3,ablation_impact,pwcca,-0.25,0.3503914791072017
2968,eel,conv_3,ablation_impact,mean_sq_cca_corr,0.2352941176470588,0.38035580118865675
2969,eel,conv_3,ablation_impact,mean_cca_corr,0.2352941176470588,0.38035580118865675
2970,eel,conv_4,decoding_accuracy_delta,cka,0.3147058823529411,0.23515831926634445
2971,eel,conv_4,decoding_accuracy_delta,procrustes,0.36176470588235293,0.16855882250388438
2972,eel,conv_4,decoding_accuracy_delta,pwcca,-0.11470588235294117,0.672291046599723
2973,eel,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,0.18823529411764706,0.4850866091454682
2974,eel,conv_4,decoding_accuracy_delta,mean_cca_corr,0.18823529411764706,0.4850866091454682
2975,eel,conv_4,ablation_impact,cka,-0.22058823529411767,0.4116664304979635
2976,eel,conv_4,ablation_impact,procrustes,-0.13529411764705881,0.6173674089706418
2977,eel,conv_4,ablation_impact,pwcca,-0.4264705882352941,0.09949911193753966
2978,eel,conv_4,ablation_impact,mean_sq_cca_corr,0.25,0.3503914791072017
2979,eel,conv_4,ablation_impact,mean_cca_corr,0.25,0.3503914791072017
2980,eel,conv_5,decoding_accuracy_delta,cka,0.10588235294117648,0.6963341050381157
2981,eel,conv_5,decoding_accuracy_delta,procrustes,0.14705882352941177,0.5867933937012053
2982,eel,conv_5,decoding_accuracy_delta,pwcca,0.09999999999999999,0.7125163701282782
2983,eel,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.11176470588235293,0.6802736949858406
2984,eel,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.11176470588235293,0.6802736949858406
2985,eel,conv_5,ablation_impact,cka,-0.18529411764705883,0.4920570502059438
2986,eel,conv_5,ablation_impact,procrustes,-0.12352941176470587,0.6485420669723405
2987,eel,conv_5,ablation_impact,pwcca,-0.06470588235294117,0.8118214513105935
2988,eel,conv_5,ablation_impact,mean_sq_cca_corr,0.02647058823529412,0.9224805705017287
2989,eel,conv_5,ablation_impact,mean_cca_corr,0.02647058823529412,0.9224805705017287
2990,eel,dense_1,decoding_accuracy_delta,cka,0.4264705882352941,0.09949911193753966
2991,eel,dense_1,decoding_accuracy_delta,procrustes,0.42352941176470593,0.10210932208599745
2992,eel,dense_1,decoding_accuracy_delta,pwcca,0.4264705882352941,0.09949911193753966
2993,eel,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.3911764705882353,0.1340712861972552
2994,eel,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.3911764705882353,0.1340712861972552
2995,eel,dense_1,ablation_impact,cka,-0.08849596025161967,0.7444927829245835
2996,eel,dense_1,ablation_impact,procrustes,-0.053097576150971805,0.8451594625175538
2997,eel,dense_1,ablation_impact,pwcca,-0.056047441492692446,0.8366621075245623
2998,eel,dense_1,ablation_impact,mean_sq_cca_corr,0.06194717217613376,0.8197189411640142
2999,eel,dense_1,ablation_impact,mean_cca_corr,0.06194717217613376,0.8197189411640142
3000,eel,dense_2,decoding_accuracy_delta,cka,0.6205882352941177,0.010313515549677674
3001,eel,dense_2,decoding_accuracy_delta,procrustes,0.5529411764705882,0.026314499870666502
3002,eel,dense_2,decoding_accuracy_delta,pwcca,0.5705882352941177,0.02099069636821777
3003,eel,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.5705882352941177,0.02099069636821777
3004,eel,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.5617647058823529,0.023537016474280824
3005,eel,dense_2,ablation_impact,cka,-0.2251913633594647,0.40172324102308565
3006,eel,dense_2,ablation_impact,procrustes,-0.24296962888784354,0.36454627453380206
3007,eel,dense_2,ablation_impact,pwcca,-0.20889461995845088,0.4374989802080407
3008,eel,dense_2,ablation_impact,mean_sq_cca_corr,0.20889461995845088,0.4374989802080407
3009,eel,dense_2,ablation_impact,mean_cca_corr,0.24889571739730312,0.35259404821239404
3010,Blenheim_spaniel,conv_1,decoding_accuracy_delta,cka,0.48529411764705893,0.004872216840054695
3011,Blenheim_spaniel,conv_1,decoding_accuracy_delta,procrustes,0.46357628444289245,0.007534428206127158
3012,Blenheim_spaniel,conv_1,decoding_accuracy_delta,pwcca,0.2558823529411765,0.15749124151584526
3013,Blenheim_spaniel,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.2794117647058824,0.12144500616977269
3014,Blenheim_spaniel,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.2794117647058824,0.12144500616977269
3015,Blenheim_spaniel,conv_1,ablation_impact,cka,0.7628874252917194,3.852167593181583e-07
3016,Blenheim_spaniel,conv_1,ablation_impact,procrustes,0.7472367541096321,8.955961448198582e-07
3017,Blenheim_spaniel,conv_1,ablation_impact,pwcca,0.8262159181248157,5.754268697049592e-09
3018,Blenheim_spaniel,conv_1,ablation_impact,mean_sq_cca_corr,-0.804124583415596,2.9579576177719498e-08
3019,Blenheim_spaniel,conv_1,ablation_impact,mean_cca_corr,-0.804124583415596,2.9579576177719498e-08
3020,Blenheim_spaniel,conv_2,decoding_accuracy_delta,cka,0.49117647058823544,0.00430859914146979
3021,Blenheim_spaniel,conv_2,decoding_accuracy_delta,procrustes,0.4705882352941177,0.006564978300546345
3022,Blenheim_spaniel,conv_2,decoding_accuracy_delta,pwcca,0.35588235294117654,0.04560107421362415
3023,Blenheim_spaniel,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.35588235294117654,0.04560107421362415
3024,Blenheim_spaniel,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.35588235294117654,0.04560107421362415
3025,Blenheim_spaniel,conv_2,ablation_impact,cka,0.5577632120757341,0.0009107319554762936
3026,Blenheim_spaniel,conv_2,ablation_impact,procrustes,0.6092716881249445,0.0002147106786125636
3027,Blenheim_spaniel,conv_2,ablation_impact,pwcca,0.6754968716167863,2.2162411892335322e-05
3028,Blenheim_spaniel,conv_2,ablation_impact,mean_sq_cca_corr,-0.6754968716167863,2.2162411892335322e-05
3029,Blenheim_spaniel,conv_2,ablation_impact,mean_cca_corr,-0.6754968716167863,2.2162411892335322e-05
3030,Blenheim_spaniel,conv_3,decoding_accuracy_delta,cka,0.5205882352941178,0.002253844574070944
3031,Blenheim_spaniel,conv_3,decoding_accuracy_delta,procrustes,0.49117647058823544,0.00430859914146979
3032,Blenheim_spaniel,conv_3,decoding_accuracy_delta,pwcca,0.36470588235294127,0.04014048711782873
3033,Blenheim_spaniel,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.3823529411764707,0.030797519764425903
3034,Blenheim_spaniel,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.3823529411764707,0.030797519764425903
3035,Blenheim_spaniel,conv_3,ablation_impact,cka,-0.12352941176470592,0.5005828191599313
3036,Blenheim_spaniel,conv_3,ablation_impact,procrustes,-0.10588235294117648,0.5641042560037113
3037,Blenheim_spaniel,conv_3,ablation_impact,pwcca,-0.2058823529411765,0.25827701421933486
3038,Blenheim_spaniel,conv_3,ablation_impact,mean_sq_cca_corr,0.20000000000000004,0.272425897327578
3039,Blenheim_spaniel,conv_3,ablation_impact,mean_cca_corr,0.20000000000000004,0.272425897327578
3040,Blenheim_spaniel,conv_4,decoding_accuracy_delta,cka,0.3941176470588236,0.025616364175771757
3041,Blenheim_spaniel,conv_4,decoding_accuracy_delta,procrustes,0.40882352941176475,0.020167980050033247
3042,Blenheim_spaniel,conv_4,decoding_accuracy_delta,pwcca,0.23529411764705885,0.19485197164537146
3043,Blenheim_spaniel,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.20294117647058826,0.26528980225891596
3044,Blenheim_spaniel,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.20294117647058826,0.26528980225891596
3045,Blenheim_spaniel,conv_4,ablation_impact,cka,0.007363778236406556,0.9680939494315451
3046,Blenheim_spaniel,conv_4,ablation_impact,procrustes,0.01178204517825049,0.9489704613765151
3047,Blenheim_spaniel,conv_4,ablation_impact,pwcca,-0.2150223245030715,0.2372682363876653
3048,Blenheim_spaniel,conv_4,ablation_impact,mean_sq_cca_corr,0.2120768132085088,0.24390946298011065
3049,Blenheim_spaniel,conv_4,ablation_impact,mean_cca_corr,0.2120768132085088,0.24390946298011065
3050,Blenheim_spaniel,conv_5,decoding_accuracy_delta,cka,0.23823529411764707,0.18916811335150183
3051,Blenheim_spaniel,conv_5,decoding_accuracy_delta,procrustes,0.261764705882353,0.1478338405705122
3052,Blenheim_spaniel,conv_5,decoding_accuracy_delta,pwcca,0.23823529411764707,0.18916811335150183
3053,Blenheim_spaniel,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.23823529411764707,0.18916811335150183
3054,Blenheim_spaniel,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.23823529411764707,0.18916811335150183
3055,Blenheim_spaniel,conv_5,ablation_impact,cka,0.26951428345247996,0.1357761876404097
3056,Blenheim_spaniel,conv_5,ablation_impact,procrustes,0.27687806168888657,0.1250018413991829
3057,Blenheim_spaniel,conv_5,ablation_impact,pwcca,0.26951428345247996,0.1357761876404097
3058,Blenheim_spaniel,conv_5,ablation_impact,mean_sq_cca_corr,-0.26951428345247996,0.1357761876404097
3059,Blenheim_spaniel,conv_5,ablation_impact,mean_cca_corr,-0.26951428345247996,0.1357761876404097
3060,Blenheim_spaniel,dense_1,decoding_accuracy_delta,cka,0.33823529411764713,0.05829693648160713
3061,Blenheim_spaniel,dense_1,decoding_accuracy_delta,procrustes,0.261764705882353,0.1478338405705122
3062,Blenheim_spaniel,dense_1,decoding_accuracy_delta,pwcca,0.261764705882353,0.1478338405705122
3063,Blenheim_spaniel,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.261764705882353,0.1478338405705122
3064,Blenheim_spaniel,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.261764705882353,0.1478338405705122
3065,Blenheim_spaniel,dense_1,ablation_impact,cka,0.06632293289336968,0.7183612447681829
3066,Blenheim_spaniel,dense_1,ablation_impact,procrustes,0.17096578256957518,0.3494978980160641
3067,Blenheim_spaniel,dense_1,ablation_impact,pwcca,0.17096578256957518,0.3494978980160641
3068,Blenheim_spaniel,dense_1,ablation_impact,mean_sq_cca_corr,-0.17096578256957518,0.3494978980160641
3069,Blenheim_spaniel,dense_1,ablation_impact,mean_cca_corr,-0.17096578256957518,0.3494978980160641
3070,Blenheim_spaniel,dense_2,decoding_accuracy_delta,cka,0.47647058823529415,0.0058357870483402175
