,class,layer,tile,decoding_accuracy_delta,ablation_impact,cka,procrustes,pwcca,mean_sq_cca_corr,mean_cca_corr
4664,soap_dispenser,conv_5,9,-0.0041990123727155,0.2,5.495548248291016e-05,0.0001940727233886,0.0003011851921936,0.9987230065911102,0.9991613416728352
4665,soap_dispenser,conv_5,10,-0.0091834302898824,0.08,0.0004185438156127,0.0006341934204101,0.0003056238793117,0.998710185074753,0.9991549261210048
4666,soap_dispenser,conv_5,10,-0.0091834302898824,0.08,0.0004185438156127,0.0006341934204101,0.0003056238793117,0.998710185074753,0.9991549261210048
4667,soap_dispenser,conv_5,11,-0.0064045002448608,0.24,0.001745581626892,0.0020098686218261,0.0003121663727064,0.9986915834413832,0.9991456184339153
4668,soap_dispenser,conv_5,11,-0.0064045002448608,0.24,0.001745581626892,0.0020098686218261,0.0003121663727064,0.9986915834413832,0.9991456184339153
4669,soap_dispenser,conv_5,12,0.0021425570785178,0.74,0.0003174543380737,0.0005192756652832,0.0003035328713283,0.998716463363924,0.9991580677424786
4670,soap_dispenser,conv_5,12,0.0021425570785178,0.74,0.0003174543380737,0.0005192756652832,0.0003035328713283,0.998716463363924,0.9991580677424786
4671,soap_dispenser,conv_5,13,0.0013677904947013,0.9,0.001446783542633,0.0015616416931152,0.0003091179004209,0.998700646539824,0.9991501535423782
4672,soap_dispenser,conv_5,13,0.0013677904947013,0.9,0.001446783542633,0.0015616416931152,0.0003091179004209,0.998700646539824,0.9991501535423782
4673,soap_dispenser,conv_5,14,0.0014784838564857,2.74,0.0030152797698974,0.0028619766235351,0.000312875099003,0.9986901489802296,0.9991449010143936
4674,soap_dispenser,conv_5,14,0.0014784838564857,2.74,0.0030152797698974,0.0028619766235351,0.000312875099003,0.9986901489802296,0.9991449010143936
4675,soap_dispenser,conv_5,15,0.0095741859453353,16.28,0.0271853804588317,0.0137262344360351,0.0003199518610842,0.9986726338075224,0.9991361374659912
4676,soap_dispenser,conv_5,15,0.0095741859453353,16.28,0.0271853804588317,0.0137262344360351,0.0003199518610842,0.9986726338075224,0.9991361374659912
4677,soap_dispenser,dense_1,0,0.0159873473423957,0.02,0.0012723207473754,0.0037662982940673,0.0376953258712111,0.8409685353029926,0.9108244274251645
4678,soap_dispenser,dense_1,0,0.0159873473423957,0.02,0.0012723207473754,0.0037662982940673,0.0376953258712111,0.8409685353029926,0.9108244274251645
4679,soap_dispenser,dense_1,1,0.0065239201047473,0.0,0.0023505687713623,0.0058416128158569,0.0381816642078809,0.8398215617614831,0.910155805997716
4680,soap_dispenser,dense_1,1,0.0065239201047473,0.0,0.0023505687713623,0.0058416128158569,0.0381816642078809,0.8398215617614831,0.910155805997716
4681,soap_dispenser,dense_1,2,0.0115239669968686,0.0,0.0040317773818969,0.0084125995635986,0.038611934246908,0.8389050584314292,0.9096206738575772
4682,soap_dispenser,dense_1,2,0.0115239669968686,0.0,0.0040317773818969,0.0084125995635986,0.038611934246908,0.8389050584314292,0.9096206738575772
4683,soap_dispenser,dense_1,3,0.0005112367899197,0.02,0.0106520056724548,0.0144324302673339,0.0391165841237516,0.8381457564574158,0.9091883643935084
4684,soap_dispenser,dense_1,3,0.0005112367899197,0.02,0.0106520056724548,0.0144324302673339,0.0391165841237516,0.8381457564574158,0.9091883643935084
4685,soap_dispenser,dense_1,4,0.0062015509362306,0.0,0.0003303885459899,0.0015273094177246,0.0368813007470411,0.843403211496885,0.9123030960938736
4686,soap_dispenser,dense_1,4,0.0062015509362306,0.0,0.0003303885459899,0.0015273094177246,0.0368813007470411,0.843403211496885,0.9123030960938736
4687,soap_dispenser,dense_1,5,-0.0032158259551189,0.02,0.0006557703018188,0.0028319358825683,0.0374627149070478,0.841566872303461,0.9111804841751182
4688,soap_dispenser,dense_1,5,-0.0032158259551189,0.02,0.0006557703018188,0.0028319358825683,0.0374627149070478,0.841566872303461,0.9111804841751182
4689,soap_dispenser,dense_1,6,-0.0089864947377695,0.02,0.0015623569488525,0.0050759315490722,0.0380563292170792,0.8401011781292488,0.9103129620661724
4690,soap_dispenser,dense_1,6,-0.0089864947377695,0.02,0.0015623569488525,0.0050759315490722,0.0380563292170792,0.8401011781292488,0.9103129620661724
4691,soap_dispenser,dense_1,7,-0.009504961869155,0.06,0.0041581988334655,0.0093352794647216,0.0387337690564388,0.83871351131269,0.9095098919155286
4692,soap_dispenser,dense_1,7,-0.009504961869155,0.06,0.0041581988334655,0.0093352794647216,0.0387337690564388,0.83871351131269,0.9095098919155286
4693,soap_dispenser,dense_1,8,-0.0101182306965175,0.0,0.0002557635307312,0.0013278722763061,0.0367360038968257,0.8439658737293263,0.9126648171063464
4694,soap_dispenser,dense_1,8,-0.0101182306965175,0.0,0.0002557635307312,0.0013278722763061,0.0367360038968257,0.8439658737293263,0.9126648171063464
4695,soap_dispenser,dense_1,9,-0.0124346203474787,0.04,0.0008475184440612,0.003375768661499,0.0376173459291417,0.8411968609897525,0.910959569357072
4696,soap_dispenser,dense_1,9,-0.0124346203474787,0.04,0.0008475184440612,0.003375768661499,0.0376173459291417,0.8411968609897525,0.910959569357072
4697,soap_dispenser,dense_1,10,-0.000697764945136,0.02,0.0015178322792053,0.0051641464233398,0.0380855342193199,0.8400310820982135,0.910272185560046
4698,soap_dispenser,dense_1,10,-0.000697764945136,0.02,0.0015178322792053,0.0051641464233398,0.0380855342193199,0.8400310820982135,0.910272185560046
4699,soap_dispenser,dense_1,11,-0.0062592059017699,0.24,0.00473552942276,0.0100395679473876,0.0388065179930371,0.8386201885629369,0.909463781488283
4700,soap_dispenser,dense_1,11,-0.0062592059017699,0.24,0.00473552942276,0.0100395679473876,0.0388065179930371,0.8386201885629369,0.909463781488283
4701,soap_dispenser,dense_1,12,-0.0041507853227187,0.72,0.0009785890579223,0.0032885074615478,0.0374985710225729,0.841636512656854,0.9112386611927432
4702,soap_dispenser,dense_1,12,-0.0041507853227187,0.72,0.0009785890579223,0.0032885074615478,0.0374985710225729,0.841636512656854,0.9112386611927432
4703,soap_dispenser,dense_1,13,0.0051412065658845,2.6,0.0021218657493591,0.0057654380798339,0.0381408622246109,0.8399806199029041,0.910252467411947
4704,soap_dispenser,dense_1,13,0.0051412065658845,2.6,0.0021218657493591,0.0057654380798339,0.0381408622246109,0.8399806199029041,0.910252467411947
4705,soap_dispenser,dense_1,14,0.0178909786791585,9.0,0.0035225749015808,0.0079485177993774,0.0384664791845467,0.8393409142773025,0.9098844939440628
4706,soap_dispenser,dense_1,14,0.0178909786791585,9.0,0.0035225749015808,0.0079485177993774,0.0384664791845467,0.8393409142773025,0.9098844939440628
4707,soap_dispenser,dense_1,15,0.0364948488346283,27.24,0.0080156922340393,0.012414813041687,0.0389207765465944,0.838515556304145,0.9094089063855204
4708,soap_dispenser,dense_1,15,0.0364948488346283,27.24,0.0080156922340393,0.012414813041687,0.0389207765465944,0.838515556304145,0.9094089063855204
4709,soap_dispenser,dense_2,0,-0.0022693646583497,0.0,0.0014460086822509,0.0032182931900024,0.2859422308812137,0.2446322077966769,0.4135666610242829
4710,soap_dispenser,dense_2,0,-0.0022693646583497,0.0,0.0014460086822509,0.0032182931900024,0.2859422308812137,0.2446322077966769,0.4135666610242829
4711,soap_dispenser,dense_2,1,0.0017332350531353,0.08,0.0018306970596313,0.0042463541030883,0.287335305417349,0.243490017904178,0.4124176006102091
4712,soap_dispenser,dense_2,1,0.0017332350531353,0.08,0.0018306970596313,0.0042463541030883,0.287335305417349,0.243490017904178,0.4124176006102091
4713,soap_dispenser,dense_2,2,0.0053303591207177,0.0,0.0036541819572448,0.0056090354919433,0.2884371769291022,0.2426687225253602,0.4116303706112685
4714,soap_dispenser,dense_2,2,0.0053303591207177,0.0,0.0036541819572448,0.0056090354919433,0.2884371769291022,0.2426687225253602,0.4116303706112685
4715,soap_dispenser,dense_2,3,0.0006745439793361,0.0,0.0080230832099914,0.0086691379547119,0.290073384228652,0.2415205778824097,0.4105788378109187
4716,soap_dispenser,dense_2,3,0.0006745439793361,0.0,0.0080230832099914,0.0086691379547119,0.290073384228652,0.2415205778824097,0.4105788378109187
4717,soap_dispenser,dense_2,4,-0.0026563270503857,0.04,0.0003987550735473,0.0015786886215209,0.2836431563979456,0.2464962862649423,0.4156324182717933
4718,soap_dispenser,dense_2,4,-0.0026563270503857,0.04,0.0003987550735473,0.0015786886215209,0.2836431563979456,0.2464962862649423,0.4156324182717933
4719,soap_dispenser,dense_2,5,-0.0028015482649429,0.02,0.0004381537437438,0.0024095773696899,0.2852120067820969,0.2451653066065724,0.4141448017239528
4720,soap_dispenser,dense_2,5,-0.0028015482649429,0.02,0.0004381537437438,0.0024095773696899,0.2852120067820969,0.2451653066065724,0.4141448017239528
4721,soap_dispenser,dense_2,6,-0.0028499399888674,0.02,0.0008034706115722,0.0033692121505737,0.2866273632691868,0.2439789461216588,0.4128795747582707
4722,soap_dispenser,dense_2,6,-0.0028499399888674,0.02,0.0008034706115722,0.0033692121505737,0.2866273632691868,0.2439789461216588,0.4128795747582707
4723,soap_dispenser,dense_2,7,-0.0034309406914346,0.0,0.0022133588790893,0.005723237991333,0.2890336111601912,0.2421840107528323,0.4111504359704359
4724,soap_dispenser,dense_2,7,-0.0034309406914346,0.0,0.0022133588790893,0.005723237991333,0.2890336111601912,0.2421840107528323,0.4111504359704359
4725,soap_dispenser,dense_2,8,-0.0081456968507693,0.02,8.171796798706055e-05,0.0010240077972412,0.2826675550143689,0.2474045641437801,0.4167838967500745
4726,soap_dispenser,dense_2,8,-0.0081456968507693,0.02,8.171796798706055e-05,0.0010240077972412,0.2826675550143689,0.2474045641437801,0.4167838967500745
4727,soap_dispenser,dense_2,9,-0.0014476240156344,0.04,0.0004085302352905,0.0023133754730224,0.2850552000991135,0.2452825354614783,0.4142929270401877
4728,soap_dispenser,dense_2,9,-0.0014476240156344,0.04,0.0004085302352905,0.0023133754730224,0.2850552000991135,0.2452825354614783,0.4142929270401877
4729,soap_dispenser,dense_2,10,-0.0061490281217682,0.02,0.0008562207221984,0.0036821365356445,0.2870534268583352,0.2436274662454014,0.4125181006217289
4730,soap_dispenser,dense_2,10,-0.0061490281217682,0.02,0.0008562207221984,0.0036821365356445,0.2870534268583352,0.2436274662454014,0.4125181006217289
4731,soap_dispenser,dense_2,11,-0.0003857337681771,0.26,0.0023285746574401,0.0059252977371215,0.2892130131128504,0.2420764974461804,0.4110683497486349
4732,soap_dispenser,dense_2,11,-0.0003857337681771,0.26,0.0023285746574401,0.0059252977371215,0.2892130131128504,0.2420764974461804,0.4110683497486349
4733,soap_dispenser,dense_2,12,-0.0050313776577701,0.48,0.0005618929862976,0.0026036500930786,0.2854147857489424,0.2450172468781943,0.4140138696587074
4734,soap_dispenser,dense_2,12,-0.0050313776577701,0.48,0.0005618929862976,0.0026036500930786,0.2854147857489424,0.2450172468781943,0.4140138696587074
4735,soap_dispenser,dense_2,13,0.0077657847401109,3.66,0.0011630058288574,0.0039297342300415,0.2872024614706021,0.243558209312682,0.4125007446613074
4736,soap_dispenser,dense_2,13,0.0077657847401109,3.66,0.0011630058288574,0.0039297342300415,0.2872024614706021,0.243558209312682,0.4125007446613074
4737,soap_dispenser,dense_2,14,0.0157279218879544,6.18,0.0018272399902343,0.0050380229949951,0.2882830156712961,0.2427435799568099,0.4117049531417711
4738,soap_dispenser,dense_2,14,0.0157279218879544,6.18,0.0018272399902343,0.0050380229949951,0.2882830156712961,0.2427435799568099,0.4117049531417711
4739,soap_dispenser,dense_2,15,0.030916966638972,46.82,0.0061172842979431,0.0085018873214721,0.2902010801880224,0.2414926038098163,0.4105778197770449
4740,soap_dispenser,dense_2,15,0.030916966638972,46.82,0.0061172842979431,0.0085018873214721,0.2902010801880224,0.2414926038098163,0.4105778197770449
4741,umbrella,conv_1,0,0.0002949275241531,1.44,-5.185604095458984e-05,1.0013580322265623e-05,1.8632334672918915e-06,0.9995941928942178,0.9995972402828572
4742,umbrella,conv_1,0,0.0002949275241531,1.44,-5.185604095458984e-05,1.0013580322265623e-05,1.8632334672918915e-06,0.9995941928942178,0.9995972402828572
4743,umbrella,conv_1,1,-0.0022914810688674,0.76,8.028745651245117e-05,0.0001473426818847,1.897054028088263e-06,0.9995940967494475,0.9995971915781708
4744,umbrella,conv_1,2,-0.0014772566968214,2.9,0.0018155574798583,0.0009653568267822,1.9586369023327777e-06,0.9995939206160248,0.9995971015161578
4745,umbrella,conv_1,3,0.0006265655849991,3.94,0.0534325242042541,0.0156939029693603,2.028153539557209e-06,0.9995937228478364,0.9995969706933788
4746,umbrella,conv_1,4,-0.0044067786169946,1.42,-6.723403930664062e-05,6.198883056640625e-06,1.8528542828910588e-06,0.9995942231708452,0.9995972556084668
4747,umbrella,conv_1,5,-0.0057843217138239,2.36,-5.507469177246094e-05,2.384185791015625e-06,1.8592052785093567e-06,0.999594198544456,0.9995972431209146
4748,umbrella,conv_1,6,-0.0061572694300089,1.78,-3.409385681152344e-05,2.9802322387695312e-05,1.880802215303845e-06,0.9995941563828564,0.9995972217272036
4749,umbrella,conv_1,7,-0.0061572512936327,1.04,0.0005015134811401,0.0005505084991455,1.9235873424117145e-06,0.9995939882322382,0.9995971303330676
4750,umbrella,conv_1,8,-0.0038493048886785,4.66,-2.825260162353516e-05,1.33514404296875e-05,1.850402411851526e-06,0.9995942201530054,0.9995972540361234
4751,umbrella,conv_1,9,-0.002736087985283,3.94,1.7881393432617188e-05,3.838539123535156e-05,1.8715453652395908e-06,0.999594173487828,0.9995972304717546
4752,umbrella,conv_1,10,-0.0040722028703228,1.1,2.110004425048828e-05,0.0001001358032226,1.883772400956829e-06,0.999594123302992,0.9995972048373748
4753,umbrella,conv_1,11,-0.0079883199855226,1.5,0.0011942982673645,0.0008654594421386,1.9490410172462447e-06,0.9995939321839078,0.9995971002432558
4754,umbrella,conv_1,12,0.007652446574191,4.86,0.0027390122413635,0.0006351470947265,1.8683390254903287e-06,0.999594174681531,0.9995972310865582
4755,umbrella,conv_1,13,0.0026120180971554,1.44,0.0020957589149475,0.0005648136138916,1.8912689565553364e-06,0.9995940958767692,0.9995971910766744
4756,umbrella,conv_1,14,0.0023917610079269,5.74,0.0010648369789123,0.000655174255371,1.932238614776871e-06,0.9995939790475452,0.9995971319212892
4757,umbrella,conv_1,15,-0.0015882184135668,3.56,0.0194327235221862,0.0165715217590332,2.2088987808865923e-06,0.9995931976886956,0.999596725094098
4758,umbrella,conv_2,0,0.0028866670426134,0.54,0.000169038772583,0.0004119873046875,7.879826348666796e-05,0.9993863243302022,0.999493159128302
4759,umbrella,conv_2,1,-0.001340505254449,0.6,0.0004077553749084,0.0007331371307373,7.972380528598055e-05,0.9993838203551672,0.9994919069315028
4760,umbrella,conv_2,2,-0.0007241503786256,0.88,0.0013307332992553,0.0017547607421875,8.068589016663186e-05,0.9993812946017212,0.9994906438446912
4761,umbrella,conv_2,3,-0.003193826115368,5.2,0.0387033224105834,0.014470100402832,8.164304289048907e-05,0.999379332342346,0.9994896602384764
4762,umbrella,conv_2,4,-0.0026116549951854,0.3,-4.029273986816406e-05,2.1457672119140625e-05,7.709360701768642e-05,0.9993909782272788,0.99949548645269
4763,umbrella,conv_2,5,-0.0049075744708197,1.4,1.847743988037109e-05,0.0001640319824218,7.837916673236744e-05,0.9993874619988752,0.9994937280552836
4764,umbrella,conv_2,6,-0.0018848668354125,0.58,0.0001251101493835,0.0003433227539062,7.929459083033663e-05,0.9993849748169172,0.9994924842604708
4765,umbrella,conv_2,7,-0.0034486823341691,0.56,0.00059574842453,0.0007390975952148,8.04912521856771e-05,0.999381867192403,0.9994909301077228
4766,umbrella,conv_2,8,-0.0015581731368666,0.42,0.000119924545288,0.0001583099365234,7.777156296639998e-05,0.99938917221591,0.999494583302713
4767,umbrella,conv_2,9,-0.0032666227414708,1.92,7.128715515136719e-05,0.0002288818359375,7.874387472517341e-05,0.9993864982038636,0.9994932460828496
4768,umbrella,conv_2,10,-0.0029754013633993,1.9,0.0002059340476989,0.0004169940948486,7.952723769044656e-05,0.9993843737859506,0.9994921836981364
4769,umbrella,conv_2,11,-0.0033394268942606,1.44,0.0008312463760375,0.0009288787841796,8.06246493051388e-05,0.9993815210367908,0.9994907569877224
4770,umbrella,conv_2,12,0.0063296663414277,4.18,0.0002160668373107,0.0002880096435546,7.845006852291725e-05,0.9993873575785226,0.9994936758427236
4771,umbrella,conv_2,13,0.0037495431592207,5.36,0.0008537173271179,0.0006844997406005,7.939668519152399e-05,0.999384796848855,0.9994923952728414
4772,umbrella,conv_2,14,0.0051845084870351,7.24,0.0015029907226562,0.0012710094451904,8.033933593376563e-05,0.9993823513404292,0.9994911723167456
4773,umbrella,conv_2,15,0.0025266715841419,8.92,0.016384482383728,0.006845474243164,8.150948913743239e-05,0.9993795557662434,0.9994897738836936
4774,umbrella,conv_3,0,0.0041871288734968,0.72,0.0004668235778808,0.0007028579711914,0.000269669331774,0.9986927063002158,0.999146185293058
4775,umbrella,conv_3,1,0.0023755063763359,1.18,0.0008646249771118,0.0010862350463867,0.0002722259722151,0.9986847225461164,0.9991421906397489
4776,umbrella,conv_3,2,0.0014117095651993,0.4,0.0013160109519958,0.0014519691467285,0.0002733226499201,0.9986816968669792,0.9991406769217074
4777,umbrella,conv_3,3,0.0004461887870212,1.24,0.002865195274353,0.0023636817932128,0.0002728015124036,0.9986851397829228,0.9991423999627904
4778,umbrella,conv_3,4,-0.0019005001576957,1.18,-1.0251998901367188e-05,0.0001132488250732,0.0002652748544559,0.9987077367273068,0.9991537063089334
4779,umbrella,conv_3,5,-0.0021992372885396,1.04,0.0001731514930725,0.0004279613494873,0.0002699147860653,0.9986920958131766,0.9991458799576094
4780,umbrella,conv_3,6,-0.0010053166481948,0.76,0.0004245042800903,0.000727891921997,0.000272018100608,0.9986858351690858,0.999142747591058
4781,umbrella,conv_3,7,-0.0005955247356675,1.46,0.0008890628814697,0.0009751319885253,0.0002723951723222,0.9986857865174392,0.9991427234923964
4782,umbrella,conv_3,8,-0.0022739581809821,1.54,8.338689804077148e-05,0.0002598762512207,0.0002669389989801,0.9987023816887198,0.9991510268956272
4783,umbrella,conv_3,9,-0.0009680369503811,1.4,0.0002132058143615,0.0004808902740478,0.0002705053504789,0.998690502976644,0.999145083126308
4784,umbrella,conv_3,10,-0.0002231921993347,0.58,0.0003778934478759,0.0007119178771972,0.0002721026764882,0.9986857179040368,0.9991426889907594
4785,umbrella,conv_3,11,-0.0043699707268386,3.6,0.0008708834648132,0.0010421276092529,0.0002725296442707,0.9986855346647088,0.9991425975370904
4786,umbrella,conv_3,12,0.0050722523223185,8.08,0.0009315609931945,0.0006947517395019,0.0002694729274839,0.9986941146172484,0.999146890367975
4787,umbrella,conv_3,13,0.0080853515981507,10.9,0.0009821653366088,0.0008916854858398,0.0002718995094288,0.9986863709063925,0.9991430157186773
4788,umbrella,conv_3,14,0.0041502583921927,7.94,0.0013492703437805,0.0012569427490234,0.0002729662940489,0.9986833000872082,0.9991414793207808
4789,umbrella,conv_3,15,0.0067646403203628,32.5,0.0047311782836914,0.0028190612792968,0.0002733557798866,0.9986835645274844,0.999141611737398
4790,umbrella,conv_4,0,0.001821262547954,0.2,0.0003610253334045,0.0007381439208984,0.0001591275138735,0.9990873213402588,0.9993436109981167
4791,umbrella,conv_4,1,0.000111664661078,0.16,0.0009549260139465,0.0012352466583251,0.0001605367373348,0.9990830534153914,0.999341476175702
4792,umbrella,conv_4,2,0.0015243660505874,0.62,0.0014028549194335,0.0015485286712646,0.0001606480944421,0.9990831711015588,0.9993415350748756
4793,umbrella,conv_4,3,-0.0017901556634677,6.08,0.0076963305473327,0.0032415390014648,0.0001595119861802,0.9990878094405902,0.9993438549508664
4794,umbrella,conv_4,4,-0.0014540452439846,0.36,2.5570392608642575e-05,0.0001859664916992,0.000156424353814,0.9990962390832004,0.9993480717994194
4795,umbrella,conv_4,5,-0.0055387558262046,0.68,0.0001483559608459,0.0004243850708007,0.0001587032732957,0.9990887808731236,0.999344341109928
4796,umbrella,conv_4,6,-0.0060655889712923,0.4,0.0004252791404724,0.0007429122924804,0.0001599373340853,0.9990850682257562,0.999342484035088
4797,umbrella,conv_4,7,-0.003923669011505,0.98,0.0010662078857421,0.0009753704071044,0.0001594061358529,0.9990875671609156,0.9993437339163448
4798,umbrella,conv_4,8,-0.0056515530010349,2.54,7.385015487670898e-05,0.0002381801605224,0.0001566758074816,0.9990954994040728,0.9993477018257324
4799,umbrella,conv_4,9,-0.0043739173761475,0.84,0.0002005696296691,0.0004491806030273,0.0001586103782449,0.9990891963626468,0.9993445489731052
4800,umbrella,conv_4,10,-0.0011181221285881,0.8,0.0002972483634948,0.0006194114685058,0.0001595854971995,0.9990862922783156,0.9993430963417856
4801,umbrella,conv_4,11,-0.0025003647281608,5.08,0.0008798837661743,0.0009703636169433,0.0001594675321895,0.9990874768557716,0.9993436887484765
4802,umbrella,conv_4,12,0.0004465353648992,3.7,0.0005506873130798,0.0005860328674316,0.0001580932692869,0.9990910666430132,0.9993454845589804
4803,umbrella,conv_4,13,0.0044125099134719,7.54,0.0007851719856262,0.0008125305175781,0.0001594372550426,0.9990868656115136,0.9993433831618148
4804,tiger_beetle,conv_1,0,0.0062467950330408,1.04,0.0104621648788452,0.0028281211853027,1.8636869796306852e-06,0.9995941858411532,0.9995972367703034
4805,tiger_beetle,conv_1,1,0.0002921849655361,2.14,0.0007439851760864,0.0003318786621093,1.8876178771165544e-06,0.9995941114887124,0.9995971991257124
4806,tiger_beetle,conv_1,2,-0.0004020219680266,1.14,0.0004264712333679,0.0003914833068847,1.914306012151812e-06,0.9995940422382984,0.9995971638362648
4807,tiger_beetle,conv_1,3,-0.0004020659834124,0.42,0.0190176963806152,0.0157990455627441,2.17772342769873e-06,0.9995932894377294,0.9995967765885402
4808,tiger_beetle,conv_1,4,-0.0031146182809457,0.72,-5.340576171875e-05,3.337860107421875e-06,1.8423664905897752e-06,0.9995942422409402,0.9995972651452252
4809,tiger_beetle,conv_1,5,-0.0029675750004417,0.94,-5.567073822021485e-05,1.1920928955078125e-06,1.8595660791209667e-06,0.9995942033476511,0.9995972455516152
4810,tiger_beetle,conv_1,6,-0.0011703642817884,0.78,-3.1113624572753906e-05,4.9591064453125e-05,1.8775924458536155e-06,0.9995941553110544,0.9995972212018648
4811,tiger_beetle,conv_1,7,-0.0017565359230208,0.66,0.0006791353225708,0.0006251335144042,1.936321837314736e-06,0.9995939739946684,0.999597126313781
4812,tiger_beetle,conv_1,8,-0.002894072428441,2.14,-6.330013275146484e-05,5.7220458984375e-06,1.8572584906673129e-06,0.9995942145255092,0.9995972512095792
4813,tiger_beetle,conv_1,9,-0.0048446173192371,1.0,-4.792213439941406e-05,5.960464477539063e-06,1.8601538134266349e-06,0.9995941910448936,0.9995972392579672
4814,tiger_beetle,conv_1,10,-0.0021599168418259,0.62,2.562999725341797e-05,6.389617919921875e-05,1.88530622668992e-06,0.9995941279644316,0.9995972072639492
4815,tiger_beetle,conv_1,11,-0.0032615677526669,0.3,0.001688539981842,0.0009770393371582,1.953201162363527e-06,0.999593920550714,0.9995970954290612
4816,tiger_beetle,conv_1,12,0.0103105420403222,4.96,0.0001590251922607,6.127357482910156e-05,1.8726870657514996e-06,0.9995941612854298,0.9995972243008724
4817,tiger_beetle,conv_1,13,0.0055965149738559,3.72,0.0002855062484741,0.0003688335418701,1.9230969815486887e-06,0.9995940042655272,0.9995971448762262
4818,tiger_beetle,conv_1,14,0.0049816487662839,9.1,0.0279672145843505,0.0050325393676757,1.9674164898342283e-06,0.9995938760395944,0.9995970751763602
4819,tiger_beetle,conv_1,15,0.0042573349697133,17.44,0.0373535752296447,0.0147006511688232,2.0320724207767427e-06,0.9995937053361472,0.9995969547308042
4820,tiger_beetle,conv_2,0,0.0106005197497806,0.18,0.0005778074264526,0.000554084777832,7.894079055303926e-05,0.9993859745936664,0.9994929842376844
4821,tiger_beetle,conv_2,1,0.0079499235242179,0.16,0.0008136630058288,0.0008935928344726,7.98254366426443e-05,0.9993836608308608,0.9994918271700404
4822,tiger_beetle,conv_2,2,0.0037756942712894,0.24,0.002016544342041,0.0018796920776367,8.065624451381037e-05,0.9993815300610382,0.999490761610129
4823,tiger_beetle,conv_2,3,0.0066778123011803,0.88,0.0203185081481933,0.0085971355438232,8.165428868178726e-05,0.9993792371193932,0.9994896145379912
4824,tiger_beetle,conv_2,4,0.005054512665341,0.02,8.380413055419922e-05,0.0001814365386962,7.800040123906449e-05,0.9993885009024154,0.9994942475925642
4825,tiger_beetle,conv_2,5,-0.0065205960447467,0.12,6.42538070678711e-05,0.0002326965332031,7.873927853407903e-05,0.9993864843883788,0.9994932391721012
4826,tiger_beetle,conv_2,6,-0.0084993659149418,0.12,0.0001711845397949,0.0004103183746337,7.947513708672638e-05,0.99938447931996,0.9994922364725248
4827,tiger_beetle,conv_2,7,-0.0087372474643829,0.08,0.0006232857704162,0.0008332729339599,8.055745334933917e-05,0.9993817068250224,0.9994908499300192
4828,tiger_beetle,conv_2,8,-0.0044305964884641,0.04,-2.09808349609375e-05,3.147125244140625e-05,7.700509654640086e-05,0.99939126663999,0.9994956306812822
4829,tiger_beetle,conv_2,9,-0.0073112782612807,0.26,1.5735626220703125e-05,0.0001254081726074,7.80486916556189e-05,0.999388354837599,0.9994941745463634
4830,tiger_beetle,conv_2,10,-0.0078257434965233,0.44,8.83936882019043e-05,0.0002946853637695,7.905364302240869e-05,0.999385566232178,0.9994927800151452
4831,tiger_beetle,conv_2,11,-0.006165111416132,0.44,0.0006879568099975,0.0007345676422119,8.038682471145364e-05,0.9993821475774116,0.9994910703074784
4832,tiger_beetle,conv_2,12,0.0017158307815727,2.9,0.0001088976860046,0.0003025531768798,7.859945067689722e-05,0.9993868185284516,0.9994934062655482
4833,tiger_beetle,conv_2,13,-3.913318236026253e-05,4.74,0.0003607869148254,0.0007195472717285,7.969330344648196e-05,0.999383896250742,0.999491944887779
4834,tiger_beetle,conv_2,14,0.0139628224668354,9.28,0.0015122890472412,0.0016889572143554,8.045880503482206e-05,0.9993818950466764,0.9994909441131076
4835,tiger_beetle,conv_2,15,0.0197600527563873,76.98,0.0353375673294067,0.0139012336730957,8.145218011634814e-05,0.999379758913402,0.9994898735359772
4836,tiger_beetle,conv_3,0,0.0250335215733032,0.06,0.0013116002082824,0.0009346008300781,0.0002710197978121,0.998689067650006,0.9991443650051868
4837,tiger_beetle,conv_3,1,0.013316943528957,0.04,0.0015370249748229,0.0012121200561523,0.0002726748808685,0.99868382659036,0.9991417425946812
4838,tiger_beetle,conv_3,2,0.0105696285969507,0.04,0.0020853281021118,0.0017380714416503,0.0002739682636053,0.9986802076445996,0.99913993195564
4839,tiger_beetle,conv_3,3,-0.0004820534702706,0.32,0.0040811896324157,0.0029065608978271,0.0002736402223254,0.9986828635607464,0.9991412611370004
4840,tiger_beetle,conv_3,4,-0.0010609888330137,0.0,0.000148594379425,0.0003433227539062,0.000267371552126,0.998700730553877,0.9991502006230756
4841,tiger_beetle,conv_3,5,-0.0045932652151612,0.12,0.000196099281311,0.0004627704620361,0.0002702151667183,0.9986914156064268,0.9991455397328962
4842,tiger_beetle,conv_3,6,-0.0139691894664091,0.1,0.0003352165222167,0.0006623268127441,0.0002718531355925,0.998686388923112,0.9991430246876862
4843,tiger_beetle,conv_3,7,-0.0117114465339766,0.86,0.0008458495140075,0.0010592937469482,0.000272686958631,0.9986850730719364,0.9991423665520583
4844,tiger_beetle,conv_3,8,-0.0125941170312979,0.26,-2.7418136596679688e-06,0.0001111030578613,0.0002650903292831,0.9987084909357864,0.9991540837237772
4845,tiger_beetle,conv_3,9,-0.0008196351186762,0.82,0.0001718401908874,0.0003859996795654,0.0002694659628986,0.9986934832456016,0.9991465741842738
