,class,layer,tile,decoding_accuracy_delta,ablation_impact,cka,procrustes,pwcca,mean_sq_cca_corr,mean_cca_corr
19,schooner,conv_2,3,0.013930680467801548,5.76,0.021187424659729004,0.006043910980224609,6.24619099710566e-05,0.9978483992182778,0.9979241964871857
20,schooner,conv_2,4,7.921754252571134e-09,0.02,5.614757537841797e-05,5.626678466796875e-05,5.880991083317966e-05,0.9978571214283788,0.9979285583289901
21,schooner,conv_2,5,-0.003427758060594921,0.1,0.00011670589447021484,9.369850158691406e-05,5.930045142021889e-05,0.9978559201011074,0.99792795760687
22,schooner,conv_2,6,0.0010260375299492308,0.02,0.00021648406982421875,0.00014925003051757812,5.983295684330869e-05,0.9978546096573627,0.9979273023185044
23,schooner,conv_2,7,-0.007901572598041362,0.46,0.0007582306861877441,0.0003712177276611328,6.112319716922165e-05,0.997851443583978,0.9979257190895883
24,schooner,conv_2,8,-0.008246543088732627,0.0,4.172325134277344e-06,3.5762786865234375e-06,5.8286041484945095e-05,0.9978583775421886,0.9979291864463553
25,schooner,conv_2,9,-0.007211980980137089,0.1,4.76837158203125e-05,4.363059997558594e-05,5.889460718389028e-05,0.9978568730712837,0.9979284341370648
26,schooner,conv_2,10,-0.0006846079791591464,0.08,0.00017052888870239258,0.0001227855682373047,5.9642548502436554e-05,0.9978550541277348,0.9979275245758381
27,schooner,conv_2,11,-0.0030844516318995208,0.68,0.0007054805755615234,0.00035572052001953125,6.10402468993465e-05,0.9978516203376953,0.997925807475343
28,schooner,conv_2,12,0.0006841431428343814,0.62,0.00013518333435058594,0.0001239776611328125,5.9337627152378225e-05,0.9978557812001361,0.9979278881464173
29,schooner,conv_2,13,0.016289443601179343,2.4,0.00041729211807250977,0.0003457069396972656,6.027744074943442e-05,0.9978534625012707,0.997926728678839
30,schooner,conv_2,14,0.02833054061479312,4.86,0.0010166168212890625,0.0007996559143066406,6.10838818900783e-05,0.9978514247963745,0.9979257097131822
31,schooner,conv_2,15,0.03197993769243834,40.26,0.03669661283493042,0.010022640228271484,6.241889959845981e-05,0.9978485081878666,0.9979242510951742
32,schooner,conv_3,0,0.0,0.02,0.00041413307189941406,0.0002989768981933594,0.00016924083788449895,0.9975352610947015,0.9977675901008444
33,schooner,conv_3,1,0.0,0.06,0.0005074739456176758,0.0004112720489501953,0.00017105158488994743,0.9975304759132537,0.9977651967170433
34,schooner,conv_3,2,0.0,0.08,0.0009934306144714355,0.0006940364837646484,0.00017236475728565903,0.9975271467747503,0.9977635315951188
35,schooner,conv_3,3,0.0,0.56,0.0036371946334838867,0.0016787052154541016,0.00017340035425561506,0.9975250180576397,0.9977624669094812
36,schooner,conv_3,4,0.0,0.26,0.0001214146614074707,0.00010180473327636719,0.00016714461581357476,0.9975410656973255,0.9977704934456813
37,schooner,conv_3,5,0.0,0.02,0.00015485286712646484,0.00013947486877441406,0.00016868109266032771,0.9975368430439666,0.997768381364843
38,schooner,conv_3,6,0.0,0.02,0.0002617835998535156,0.00020837783813476562,0.00017023037241947758,0.9975326447328323,0.9977662815038082
39,schooner,conv_3,7,0.0,2.28,0.0006643533706665039,0.00039887428283691406,0.00017209206340107475,0.9975279880863757,0.9977639524179615
40,schooner,conv_3,8,0.0,0.5,1.2278556823730469e-05,1.5020370483398438e-05,0.00016588428035491098,0.997544615676886,0.9977722690870614
41,schooner,conv_3,9,0.0,0.32,0.00012797117233276367,0.00012254714965820312,0.00016857615553889094,0.9975370489562717,0.9977684843608934
42,schooner,conv_3,10,0.0,0.54,0.00035768747329711914,0.0002503395080566406,0.00017062792525801562,0.997531601009602,0.9977657594598369
43,schooner,conv_3,11,0.0,5.74,0.0008369088172912598,0.00047469139099121094,0.0001722951118299232,0.9975274364427481,0.9977636764905262
44,schooner,conv_3,12,0.0,2.3,0.00027763843536376953,0.000240325927734375,0.00016939749475020083,0.997534788115889,0.9977673535278171
45,schooner,conv_3,13,0.0,5.98,0.0006835460662841797,0.0004982948303222656,0.000171598756371516,0.9975289923986216,0.9977644546898528
46,schooner,conv_3,14,0.0,10.24,0.0011469721794128418,0.0007419586181640625,0.00017289160970612727,0.9975257225461687,0.9977628192261846
47,schooner,conv_3,15,0.0,23.88,0.004590094089508057,0.002299785614013672,0.00017405849613216784,0.9975231394431235,0.9977615272426844
48,schooner,conv_4,0,0.0,0.14,0.00043272972106933594,0.000335693359375,0.00010742829558574307,0.997710864136007,0.9978554170805993
49,schooner,conv_4,1,0.0,0.02,0.000560760498046875,0.00043892860412597656,0.0001083004681462496,0.9977085550558812,0.997854262290131
50,schooner,conv_4,2,0.0,0.02,0.0009614825248718262,0.0006477832794189453,0.00010887458004993356,0.9977071406774236,0.9978535549512739
51,schooner,conv_4,3,0.0,0.08,0.003839552402496338,0.0016338825225830078,0.00010897057604886129,0.9977072983410241,0.9978536337680407
52,schooner,conv_4,4,0.0,0.1,0.00011014938354492188,9.918212890625e-05,0.00010573945743019841,0.9977154899520317,0.9978577305101181
53,schooner,conv_4,5,0.0,0.1,0.00017750263214111328,0.00014519691467285156,0.00010672405261447082,0.997712775487096,0.9978563729731159
54,schooner,conv_4,6,0.0,0.02,0.0002453923225402832,0.00020813941955566406,0.00010770340149757196,0.9977101253173136,0.9978550475964588
55,schooner,conv_4,7,0.0,0.02,0.000598609447479248,0.00036454200744628906,0.00010855792991593116,0.9977080564144543,0.9978540129069203
56,schooner,conv_4,8,0.0,0.06,3.24249267578125e-05,3.5762786865234375e-05,0.00010504559002044722,0.9977173857782838,0.9978586786297794
57,schooner,conv_4,9,0.0,0.06,0.0001252293586730957,0.00010728836059570312,0.00010640534012795744,0.9977136141779688,0.9978567924058507
58,schooner,conv_4,10,0.0,0.02,0.0002893209457397461,0.00021767616271972656,0.00010777764620151231,0.9977099237577473,0.997854946790935
59,schooner,conv_4,11,0.0,3.16,0.0006924867630004883,0.0003895759582519531,0.00010860527175959866,0.9977079733845914,0.9978539713815066
60,schooner,conv_4,12,0.0,1.4,0.00025922060012817383,0.00021839141845703125,0.00010702546934016066,0.9977118606527917,0.9978559154409304
61,schooner,conv_4,13,0.0,3.98,0.0005625486373901367,0.0004267692565917969,0.00010844006922450244,0.9977080806382285,0.9978540250136743
62,schooner,conv_4,14,0.0,9.66,0.0012251734733581543,0.0007791519165039062,0.00010920473051945212,0.9977061697545152,0.9978530693733569
63,schooner,conv_4,15,0.0,57.44,0.003982365131378174,0.001992940902709961,0.00010954322460576815,0.9977055749247292,0.9978527718514543
64,schooner,conv_5,0,0.05428104209838602,0.02,0.0007000565528869629,0.0004889965057373047,0.0002354817800743758,0.9974026136343622,0.9977012393647381
65,schooner,conv_5,1,0.0566431260648772,0.0,0.0013079047203063965,0.0008409023284912109,0.00023880219096639177,0.9973940432932377,0.9976969521886365
66,schooner,conv_5,2,0.04207221660171301,0.34,0.002946197986602783,0.0017042160034179688,0.00024271546696352786,0.9973837577369389,0.9976918069922844
67,schooner,conv_5,3,0.03997045239840191,0.06,0.015215814113616943,0.006800413131713867,0.00025005183254978025,0.9973658556679775,0.9976828519419993
68,schooner,conv_5,4,-0.027769733300000543,0.0,7.224082946777344e-05,6.0558319091796875e-05,0.00023070026246496678,0.9974145646920095,0.9977072175259052
69,schooner,conv_5,5,-0.004728565970013809,0.0,0.0001494884490966797,0.00011658668518066406,0.00023211267327682972,0.9974108742373416,0.9977053714155842
70,schooner,conv_5,6,-0.012345358400202233,0.0,0.0002371668815612793,0.00018215179443359375,0.00023398266542851154,0.9974061924790044,0.997703029496319
71,schooner,conv_5,7,-0.0145788270501378,0.0,0.000987708568572998,0.0006122589111328125,0.00023961709269626486,0.9973920466318655,0.9976959534720681
72,schooner,conv_5,8,-0.0527205324737825,0.02,1.9073486328125e-06,1.1920928955078125e-06,0.00022873585268701202,0.9974195173816699,0.9977096950011153
73,schooner,conv_5,9,-0.03036531277533394,0.0,1.7762184143066406e-05,1.4066696166992188e-05,0.00022947296966646658,0.9974176792620659,0.9977087755293078
74,schooner,conv_5,10,-0.009163967989345156,0.06,6.115436553955078e-05,4.9114227294921875e-05,0.00023112616538489839,0.997413348888737,0.9977066093159733
75,schooner,conv_5,11,0.01990207103529007,0.2,0.0007018446922302246,0.0004417896270751953,0.00023780693681563214,0.997396388224581,0.9976981251507445
76,schooner,conv_5,12,-0.005993576318846894,0.16,8.064508438110352e-05,7.700920104980469e-05,0.0002313326348772904,0.9974126381907913,0.9977062537840642
77,schooner,conv_5,13,8.006888263523138e-08,0.46,0.0005063414573669434,0.00041103363037109375,0.00023605353077293945,0.997400431854165,0.9977001478293174
78,schooner,conv_5,14,0.06076130282322423,7.08,0.001695096492767334,0.0012011528015136719,0.00024096850692023608,0.997387968627637,0.9976939134038213
79,schooner,conv_5,15,0.12482631649128728,59.66,0.026259183883666992,0.011196017265319824,0.0002519168669991023,0.9973600796664585,0.9976799623678182
80,schooner,dense_1,0,0.0,0.0,0.0011551380157470703,0.0011560916900634766,0.02310881412271082,0.9339757874993085,0.9651582054101085
81,schooner,dense_1,1,0.0,0.0,0.0017369389533996582,0.0018799304962158203,0.023320391058565204,0.9334506355648994,0.9648833492262832
82,schooner,dense_1,2,0.0,0.0,0.003014504909515381,0.0027976036071777344,0.023476291699048524,0.9330815857346877,0.9646908879553167
83,schooner,dense_1,3,0.0,0.0,0.006475508213043213,0.0051070451736450195,0.023763434836554964,0.9324187102617811,0.9643439260815169
84,schooner,dense_1,4,0.0,0.0,0.0002791285514831543,0.00035858154296875,0.022781377101284694,0.934834067264375,0.9656098589941536
85,schooner,dense_1,5,0.0,0.0,0.00040215253829956055,0.0006116628646850586,0.02295343870639055,0.9343905025683519,0.9653765667179841
86,schooner,dense_1,6,0.0,0.0,0.0007216334342956543,0.0010170936584472656,0.023121890101459486,0.9339547608747809,0.9651476351914916
87,schooner,dense_1,7,0.0,0.02,0.0021691322326660156,0.0023158788681030273,0.02342640607638835,0.9331904128165374,0.9647472319898166
88,schooner,dense_1,8,0.0,0.0,5.2869319915771484e-05,9.846687316894531e-05,0.022582419205862014,0.9353828447121296,0.9658990809054002
89,schooner,dense_1,9,0.0,0.24,0.00022089481353759766,0.0003966093063354492,0.0228458665425475,0.934660920727461,0.9655184190985141
90,schooner,dense_1,10,0.0,0.56,0.0006231069564819336,0.000975489616394043,0.023116276471361497,0.9339333903515549,0.9651354968687087
91,schooner,dense_1,11,0.0,0.66,0.002576589584350586,0.0026574134826660156,0.023489545316463745,0.933034678274323,0.9646655072537519
92,schooner,dense_1,12,0.0,1.78,0.0004463791847229004,0.0007344484329223633,0.022978896484602607,0.9342816612899213,0.9653184802979615
93,schooner,dense_1,13,0.0,4.12,0.0011467337608337402,0.0016031265258789062,0.023287043319004774,0.9334814719398664,0.9648975086704263
94,schooner,dense_1,14,0.0,9.5,0.0027861595153808594,0.0029382705688476562,0.023529394400748416,0.9329079014580021,0.964598029853338
95,schooner,dense_1,15,0.0,41.04,0.018326759338378906,0.007949113845825195,0.023771477235144722,0.932382339461894,0.9643249493172124
96,schooner,dense_2,0,0.002745970165463296,0.0,0.0007739067077636719,0.0010440349578857422,0.28356908785764146,0.34660580391847146,0.5509405547607839
97,schooner,dense_2,1,0.0024031376936810567,0.0,0.0014560818672180176,0.001567840576171875,0.2846456205223544,0.34536500504067635,0.5498275564501457
98,schooner,dense_2,2,0.0027459781009101514,0.0,0.0024226903915405273,0.002292037010192871,0.2859941799107012,0.34383796457677857,0.5484915588654162
99,schooner,dense_2,3,0.004458373339920496,0.0,0.006498277187347412,0.00435793399810791,0.2878708519216985,0.3418296083708236,0.5468418988901167
100,schooner,dense_2,4,-0.0003437890202360183,0.0,0.00013023614883422852,0.00034677982330322266,0.28129925446000437,0.34943494287838534,0.5535706911059068
101,schooner,dense_2,5,0.000687206009357344,0.02,0.0002588033676147461,0.0005860328674316406,0.2823720915767366,0.34806217348600205,0.5522842737339771
102,schooner,dense_2,6,0.0013739454239579674,0.0,0.0003783106803894043,0.0008045434951782227,0.28332844876266583,0.34685488392848113,0.5511096466960105
103,schooner,dense_2,7,0.0003436623428147989,0.0,0.0015017390251159668,0.0018296241760253906,0.2856586702011724,0.3440857371845299,0.5486217213063128
104,schooner,dense_2,8,-0.0003437890202360183,0.0,2.1576881408691406e-05,9.393692016601562e-05,0.27963558609385264,0.3516613049346281,0.5557855464521205
105,schooner,dense_2,9,-0.0003437890202360183,0.0,8.344650268554688e-05,0.0002785921096801758,0.2809974260896422,0.3498265919123346,0.5539121005726755
106,schooner,dense_2,10,0.0017171253611029114,0.0,0.00029355287551879883,0.0006854534149169922,0.28282943801350346,0.3474291243066123,0.5515893503555671
107,schooner,dense_2,11,0.003088692180257535,0.0,0.0016478300094604492,0.0019167661666870117,0.28587089669829324,0.3439178530696287,0.5484597198870745
108,schooner,dense_2,12,0.0006871980574486569,0.76,0.00022327899932861328,0.0006308555603027344,0.282331899429749,0.34800682684000234,0.5520876823111528
109,schooner,dense_2,13,0.0003436623428147989,2.1,0.0007301568984985352,0.0014760494232177734,0.2848023527181607,0.3449632266823013,0.5493144740476328
110,schooner,dense_2,14,0.005826155599918614,7.38,0.0019274353981018066,0.002360820770263672,0.2860171793906878,0.34362399194672855,0.5481832489473695
111,schooner,dense_2,15,0.011618194714292818,105.32,0.030199944972991943,0.011154770851135254,0.2882908958345961,0.34164714197729346,0.5465437615907472
112,brain_coral,conv_1,0,0.06482286386748248,0.02,0.00031322240829467773,0.00011396408081054688,1.4384715221194e-06,0.9979961012575371,0.9979980800316668
113,brain_coral,conv_1,1,0.07328027611326593,0.1,0.0004544258117675781,0.000194549560546875,1.4537740434805713e-06,0.9979960521501391,0.9979980553037999
114,brain_coral,conv_1,2,0.011650019712186044,0.12,0.004110455513000488,0.0012214183807373047,1.5180167252104582e-06,0.9979958760341242,0.9979979668533255
115,brain_coral,conv_1,3,-0.1315283638823087,0.2,0.042552947998046875,0.014936447143554688,1.7759938994998947e-06,0.9979952102916639,0.997997629223166
116,brain_coral,conv_1,4,-0.013279063903617883,0.04,5.900859832763672e-06,1.0013580322265625e-05,1.4274621451537683e-06,0.9979961441628932,0.9979981015845986
117,brain_coral,conv_1,5,0.03837689290483115,0.02,2.7894973754882812e-05,1.4543533325195312e-05,1.4171195079626386e-06,0.9979961460797065,0.9979981025038812
118,brain_coral,conv_1,6,0.019715959298112984,0.08,0.00011247396469116211,5.7220458984375e-05,1.4369524949930934e-06,0.9979961099108794,0.9979980843564884
119,brain_coral,conv_1,7,0.02656160321811829,0.04,0.0010697245597839355,0.0003809928894042969,1.4807794893600956e-06,0.9979959723542985,0.9979980144477433
120,brain_coral,conv_1,8,-0.03256558970536849,0.12,4.231929779052734e-06,7.3909759521484375e-06,1.4141182941296293e-06,0.9979961574905098,0.9979981082433138
121,brain_coral,conv_1,9,0.02194601171661248,0.22,1.519918441772461e-05,1.239776611328125e-05,1.4399877724668997e-06,0.997996102334621,0.9979980806384716
122,brain_coral,conv_1,10,0.012216826712452611,0.1,6.300210952758789e-05,3.62396240234375e-05,1.442436567744565e-06,0.9979960969821664,0.9979980779053457
123,brain_coral,conv_1,11,0.007286309814542924,0.02,0.0010857582092285156,0.0003795623779296875,1.5022589177071666e-06,0.9979959473269646,0.9979980017130569
124,brain_coral,conv_1,12,0.046048680940364184,0.22,2.181529998779297e-05,1.8835067749023438e-05,1.4228489789713805e-06,0.9979961348243216,0.9979980968921445
125,brain_coral,conv_1,13,0.05795098394888798,0.28,0.00011229515075683594,8.0108642578125e-05,1.435507154035065e-06,0.9979961050127637,0.9979980819028338
126,brain_coral,conv_1,14,0.07126391108387664,0.34,0.0012383460998535156,0.0005712509155273438,1.469852384028414e-06,0.9979960099561993,0.9979980341620461
127,brain_coral,conv_1,15,0.12061465217856826,1.24,0.09978288412094116,0.0204164981842041,1.5441455728515407e-06,0.9979958207159034,0.9979979337604914
128,brain_coral,conv_2,0,0.0068816219310812166,0.0,0.00033217668533325195,0.0002548694610595703,5.986142087766044e-05,0.9978545703896442,0.9979272826856982
129,brain_coral,conv_2,1,0.007224430577334795,0.02,0.0007538795471191406,0.0005025863647460938,6.0605926378687336e-05,0.9978527823441878,0.9979263885734081
130,brain_coral,conv_2,2,0.00034520087973521907,0.02,0.0024569034576416016,0.0011072158813476562,6.137002506734213e-05,0.9978509608649602,0.9979254777401738
131,brain_coral,conv_2,3,0.009278988103265773,0.02,0.021917998790740967,0.006875038146972656,6.257297350287239e-05,0.9978482109579214,0.997924102570524
132,brain_coral,conv_2,4,0.001724860638639858,0.0,7.516145706176758e-05,6.651878356933594e-05,5.902676526292616e-05,0.9978565789866346,0.9979282870829955
133,brain_coral,conv_2,5,0.00034520087973521907,0.0,0.00016731023788452148,0.00012683868408203125,5.9549281310911084e-05,0.9978553174242679,0.9979276562402781
134,brain_coral,conv_2,6,0.001724852659218734,0.02,0.000308990478515625,0.0002079010009765625,6.009077465984891e-05,0.9978539633838837,0.9979269791503418
135,brain_coral,conv_2,7,0.0010352849906054562,0.02,0.0015489459037780762,0.0005486011505126953,6.122362193561326e-05,0.9978512019385098,0.9979255982682813
136,brain_coral,conv_2,8,-0.00034533611767484373,0.0,3.933906555175781e-06,5.7220458984375e-06,5.828645414640565e-05,0.9978583820481686,0.9979291887002794
137,brain_coral,conv_2,9,0.0006903065177376044,0.02,4.839897155761719e-05,4.076957702636719e-05,5.886043773251082e-05,0.9978569815460525,0.9979284883816465
138,brain_coral,conv_2,10,0.002758343347713188,0.04,0.00017505884170532227,0.00012731552124023438,5.956159734388233e-05,0.9978552478803583,0.9979276214612587
139,brain_coral,conv_2,11,0.0031026156211755307,0.04,0.0008924007415771484,0.0004031658172607422,6.0918837660683955e-05,0.9978519301412772,0.9979259624082651
140,brain_coral,conv_2,12,-0.00034533611767484373,0.14,8.344650268554688e-05,8.320808410644531e-05,5.893566999892741e-05,0.9978567503097258,0.9979283727467194
141,brain_coral,conv_2,13,0.002069505772600233,0.14,0.0003885030746459961,0.000270843505859375,5.968096214470364e-05,0.9978548882132244,0.9979274416048926
142,brain_coral,conv_2,14,0.0010352929755403917,0.14,0.0009884834289550781,0.0007464885711669922,6.0665586092856216e-05,0.9978523965587017,0.9979261956396765
143,brain_coral,conv_2,15,0.007224454383674472,43.6,0.03662228584289551,0.009975194931030273,6.234031914476024e-05,0.9978484247100966,0.9979242090271957
144,brain_coral,conv_3,0,0.0,0.0,0.0023334622383117676,0.0007042884826660156,0.00017036243406265417,0.9975324906153735,0.9977662044876721
145,brain_coral,conv_3,1,0.0,0.0,0.0013622641563415527,0.0008120536804199219,0.00017221175996917637,0.9975276112143406,0.997763763928081
146,brain_coral,conv_3,2,0.0,0.0,0.0016559362411499023,0.0009801387786865234,0.00017329615921257702,0.9975247915702209,0.9977623536303317
147,brain_coral,conv_3,3,0.0,0.04,0.002995133399963379,0.0015265941619873047,0.00017405030342831918,0.9975232248465556,0.9977615700231325
148,brain_coral,conv_3,4,0.0,0.02,0.00011748075485229492,0.00010347366333007812,0.00016768533917432826,0.9975396995518204,0.9977698101850007
149,brain_coral,conv_3,5,0.0,0.06,0.0003103017807006836,0.00022649765014648438,0.00016976344419661338,0.9975339953206415,0.9977669570615949
150,brain_coral,conv_3,6,0.0,0.0,0.0005402565002441406,0.00037550926208496094,0.0001715071088501663,0.9975293142357528,0.997764615701107
151,brain_coral,conv_3,7,0.0,0.0,0.001265883445739746,0.0006988048553466797,0.0001730058516224986,0.9975256001869226,0.9977627580536311
152,brain_coral,conv_3,8,0.0,0.02,1.710653305053711e-05,2.0503997802734375e-05,0.00016597864356948655,0.9975443314517842,0.997772126922953
153,brain_coral,conv_3,9,0.0,0.1,0.00014287233352661133,0.00012612342834472656,0.00016825860488889344,0.9975379629499443,0.997768941524026
154,brain_coral,conv_3,10,0.0,0.1,0.00037473440170288086,0.00027680397033691406,0.00017042215922391524,0.9975320359001631,0.9977659769602355
155,brain_coral,conv_3,11,0.0,0.04,0.001018524169921875,0.0005519390106201172,0.00017225771962414704,0.9975274919569579,0.9977637042418205
156,brain_coral,conv_3,12,0.0,0.36,0.00025343894958496094,0.00018215179443359375,0.0001677887556988944,0.9975391539126178,0.9977695371537707
157,brain_coral,conv_3,13,0.0,1.74,0.000500023365020752,0.0003159046173095703,0.00016964219105397582,0.9975338289874051,0.9977668736824531
158,brain_coral,conv_3,14,0.0,1.12,0.0010432004928588867,0.0005593299865722656,0.00017103739356616465,0.9975302892592869,0.9977651032589231
159,brain_coral,conv_3,15,0.0,10.84,0.004897177219390869,0.0019373893737792969,0.00017237102507128288,0.9975273472051885,0.997763631777454
160,brain_coral,conv_4,0,0.0,0.0,0.0010716915130615234,0.0005345344543457031,0.00010760110420349189,0.9977106134744691,0.9978552917722883
161,brain_coral,conv_4,1,0.0,0.0,0.001144111156463623,0.0006773471832275391,0.00010864084784978356,0.9977077822987606,0.9978538758577922
162,brain_coral,conv_4,2,0.0,0.0,0.0016802549362182617,0.000986337661743164,0.00010945476667700849,0.9977056677476785,0.9978528183468834
163,brain_coral,conv_4,3,0.0,0.02,0.0028923749923706055,0.001535654067993164,0.00010949032191343022,0.9977059067642992,0.9978529378466304
164,brain_coral,conv_4,4,0.0,0.02,0.00016391277313232422,0.00013637542724609375,0.00010588061925431713,0.9977151849150104,0.9978575779712328
165,brain_coral,conv_4,5,0.0,0.0,0.00022274255752563477,0.00017595291137695312,0.00010694665987220908,0.9977121554612833,0.9978560628960431
166,brain_coral,conv_4,6,0.0,0.02,0.00045603513717651367,0.00031065940856933594,0.00010811943728361584,0.997709018994754,0.9978544943097585
167,brain_coral,conv_4,7,0.0,0.02,0.000940859317779541,0.0005049705505371094,0.00010897487491479119,0.9977069976244478,0.9978534833939445
168,brain_coral,conv_4,8,0.0,0.02,3.30805778503418e-05,3.719329833984375e-05,0.00010506320112202427,0.997717301369618,0.9978586364139633
169,brain_coral,conv_4,9,0.0,0.0,0.00014024972915649414,0.00011682510375976562,0.00010641994380278241,0.9977135190945835,0.9978567448445026
170,brain_coral,conv_4,10,0.0,0.14,0.00032961368560791016,0.00023126602172851562,0.00010766394462657924,0.9977101630818733,0.9978550664704521
171,brain_coral,conv_4,11,0.0,0.08,0.0011186599731445312,0.0005199909210205078,0.00010873407110523203,0.9977075991404493,0.9978537842058494
172,brain_coral,conv_4,12,0.0,0.44,0.00021213293075561523,0.0001704692840576172,0.00010650830924752164,0.9977131547737861,0.9978565626174445
173,brain_coral,conv_4,13,0.0,0.78,0.0005408525466918945,0.00040459632873535156,0.00010788322855703747,0.9977094578368464,0.9978547137259102
174,brain_coral,conv_4,14,0.0,0.92,0.001093745231628418,0.000629425048828125,0.00010841913074588483,0.9977081334868658,0.9978540514161712
175,brain_coral,conv_4,15,0.0,14.18,0.00775599479675293,0.0023511648178100586,0.00010877861992153459,0.9977076023862244,0.9978537857861736
176,brain_coral,conv_5,0,0.0191136662754553,0.0,0.0009253025054931641,0.0006055831909179688,0.00023642957574698809,0.9974007757321389,0.9977003202824226
177,brain_coral,conv_5,1,0.020715641499547743,0.0,0.0020957589149475098,0.0011210441589355469,0.00023975133405895743,0.997392479076559,0.9976961701623089
178,brain_coral,conv_5,2,0.03185231637841546,0.0,0.004382312297821045,0.002173900604248047,0.00024383092671542705,0.9973819597501312,0.997690908052871
179,brain_coral,conv_5,3,0.026778033338742402,0.02,0.01971358060836792,0.007835745811462402,0.0002511791455043211,0.9973636206447446,0.997681734242226
180,brain_coral,conv_5,4,-0.022517963418455134,0.0,8.821487426757812e-05,7.295608520507812e-05,0.00023087757092876693,0.997414348021774,0.9977071092517709
181,brain_coral,conv_5,5,-0.02520202171975172,0.0,0.00019359588623046875,0.00014781951904296875,0.00023268361519002134,0.9974098256564826,0.9977048470701267
182,brain_coral,conv_5,6,-0.013845608349010385,0.0,0.0003287792205810547,0.00024366378784179688,0.0002347188650597687,0.997404516431128,0.9977021912265025
183,brain_coral,conv_5,7,-0.014509981316450093,0.0,0.0013115406036376953,0.0007774829864501953,0.0002403068352273552,0.9973902218873304,0.9976950406657322
184,brain_coral,conv_5,8,-0.03126848603992982,0.0,2.86102294921875e-06,1.1920928955078125e-06,0.0002287620816144864,0.9974194835266653,0.9977096780768518
185,brain_coral,conv_5,9,-0.019841233770150013,0.0,1.6987323760986328e-05,1.430511474609375e-05,0.00022948971901071147,0.9974176449872723,0.997708758393774
186,brain_coral,conv_5,10,-0.019173217811920718,0.0,7.241964340209961e-05,5.6743621826171875e-05,0.0002310834133695261,0.9974135796782854,0.9977067247966781
187,brain_coral,conv_5,11,-0.011524055810219314,0.0,0.0007564425468444824,0.00046253204345703125,0.0002372668048529203,0.997397568785709,0.997698715650992
188,brain_coral,conv_5,12,-0.007557166601487197,0.02,5.823373794555664e-05,5.793571472167969e-05,0.0002307436093619275,0.9974140184483324,0.997706944135766
189,brain_coral,conv_5,13,0.01654486515079623,0.04,0.0003940463066101074,0.0003330707550048828,0.00023462186625444748,0.997403511795079,0.9977016880971125
190,brain_coral,conv_5,14,0.029318790158306962,0.32,0.0017482638359069824,0.0012149810791015625,0.00023931280563471713,0.9973906857205687,0.9976952717806273
191,brain_coral,conv_5,15,0.09738749815931858,65.16,0.027446985244750977,0.011996746063232422,0.00025124070965010237,0.9973589943768905,0.9976794177455722
192,brain_coral,dense_1,0,0.0,0.0,0.0009339451789855957,0.001104593276977539,0.023092882632801293,0.9340590611794999,0.9652044304945221
193,brain_coral,dense_1,1,0.0,0.0,0.0018023252487182617,0.001935720443725586,0.023320936779709145,0.933492270123509,0.9649071198760325
194,brain_coral,dense_1,2,0.0,0.0,0.0033649206161499023,0.0029306411743164062,0.02351104316209074,0.9330159170199434,0.9646572158570539
195,brain_coral,dense_1,3,0.0,0.0,0.006961047649383545,0.005529522895812988,0.023803551742314744,0.9323520785596084,0.9643109503680392
196,brain_coral,dense_1,4,0.0,0.0,0.0001436471939086914,0.000247955322265625,0.022718195084872383,0.9350265316777264,0.9657121884686926
197,brain_coral,dense_1,5,0.0,0.0,0.00033718347549438477,0.000555872917175293,0.022926622059397106,0.9344504233997408,0.9654080951901604
198,brain_coral,dense_1,6,0.0,0.0,0.0007058978080749512,0.001022934913635254,0.023123398971188314,0.9339361018886558,0.9651382797609451
199,brain_coral,dense_1,7,0.0,0.0,0.002565443515777588,0.0027391910552978516,0.023513002013777595,0.9329929313985653,0.964644689292659
200,brain_coral,dense_1,8,0.0,0.0,7.486343383789062e-05,0.00013399124145507812,0.022615907428014226,0.9352796862156982,0.9658445568860602
201,brain_coral,dense_1,9,0.0,0.0,0.0003452897071838379,0.0005474090576171875,0.022920799888008103,0.9344639736421784,0.9654148104542847
202,brain_coral,dense_1,10,0.0,0.0,0.000790715217590332,0.0011436939239501953,0.023171097066318258,0.933791072975507,0.9650607683175791
203,brain_coral,dense_1,11,0.0,0.0,0.0028919577598571777,0.0030455589294433594,0.023556184574506256,0.9328571678570365,0.9645716193661202
204,brain_coral,dense_1,12,0.0,0.06,0.0006322264671325684,0.0007381439208984375,0.022961386980298926,0.9343191787161297,0.9653361087350139
205,brain_coral,dense_1,13,0.0,0.24,0.001231372356414795,0.001507878303527832,0.02324754174076693,0.9335718827575824,0.9649432084801278
206,brain_coral,dense_1,14,0.0,0.98,0.0027661919593811035,0.0024427175521850586,0.023398957153251576,0.9331949868756753,0.9647460840213525
207,brain_coral,dense_1,15,0.0,14.98,0.013961732387542725,0.006268739700317383,0.023672042283636174,0.9325730581668141,0.9644217761976713
208,brain_coral,dense_2,0,0.001378215004161687,0.0,0.0008595585823059082,0.0011630058288574219,0.28383176821937106,0.3462569488825569,0.5506003531323299
209,brain_coral,dense_2,1,0.0006893534880362262,0.0,0.0016558170318603516,0.0018618106842041016,0.2852160838082072,0.3445402124146288,0.5490472720495714
